"commentatorName","city","matches","price"
"Afjal","New Delhi","0","₹ 1000/day, 500/match"
"Afjal","New Delhi","0","₹ 1000/day, 500/match"
"Mukesh Ahir","Bhavnagar","0","₹ 1000/day, 350/match"
"Mukesh Ahir","Bhavnagar","0","₹ 1000/day, 350/match"
"Shaikh Arbaz","Olpad","0","₹ 2000/day, 600/match"
"Shaikh Arbaz","Olpad","0","₹ 2000/day, 600/match"
"Aashutosh Mane","Pune","0","₹ 1400/day, 1000/match"
"Aashutosh Mane","Pune","0","₹ 1400/day, 1000/match"
"Mukesh Nitharwal","Sikar","0","₹ 2000/day, 500/match"
"Mukesh Nitharwal","Sikar","0","₹ 2000/day, 500/match"
"Liyakat Ali","Jaisalmer","0","₹ 900/day, 250/match"
"Liyakat Ali","Jaisalmer","0","₹ 900/day, 250/match"
"Rahim Qureshi","Hingoli","0","₹ 600/day, 400/match"
"Rahim Qureshi","Hingoli","0","₹ 600/day, 400/match"
"Chandrakant Yadav","Sanand, Ahmedabad","0","₹ 500/day, 500/match"
"Chandrakant Yadav","Sanand, Ahmedabad","0","₹ 500/day, 500/match"
"Sumit Kurmeshwar","Mandla","0","₹ 500/day, 500/match"
"Sumit Kurmeshwar","Mandla","0","₹ 500/day, 500/match"
"Star Nawaz","Mangalore","0","₹ 3000/day, 500/match"
"Star Nawaz","Mangalore","0","₹ 3000/day, 500/match"
"Gheesa lal Gurjar","Ajmer","0","₹ 1000/day, 500/match"
"Gheesa lal Gurjar","Ajmer","0","₹ 1000/day, 500/match"
"Azeem","Hyderabad (Telangana)","0","₹ 800/day, 500/match"
"Azeem","Hyderabad (Telangana)","0","₹ 800/day, 500/match"
"Rakesh Rosan Jata","Dhenkanal","0","₹ 1000/day, 1000/match"
"Rakesh Rosan Jata","Dhenkanal","0","₹ 1000/day, 1000/match"
"Niyaz","Chennai","0","₹ 900/day, 300/match"
"Niyaz","Chennai","0","₹ 900/day, 300/match"
"Sanjay Singh","Sidhi","0","₹ 500/day, 500/match"
"Sanjay Singh","Sidhi","0","₹ 500/day, 500/match"
"Naimish Lashkari","Rajkot","0","₹ 2000/day, 500/match"
"Naimish Lashkari","Rajkot","0","₹ 2000/day, 500/match"
"Girraj Kishor","Aligarh","0","₹ 1200/day, 1000/match"
"Girraj Kishor","Aligarh","0","₹ 1200/day, 1000/match"
"Anshul Pandey","Manikpur","0","₹ 900/day, 500/match"
"Anshul Pandey","Manikpur","0","₹ 900/day, 500/match"
"Gourab Panda","Cuttack","0","₹ 3500/day, 2000/match"
"Gourab Panda","Cuttack","0","₹ 3500/day, 2000/match"
"Anil Yadav","Firozabad","0","₹ 2000/day, 500/match"
"Anil Yadav","Firozabad","0","₹ 2000/day, 500/match"
"Muhammad Faez","Karachi","0","₹ 1200/day, 500/match"
"Muhammad Faez","Karachi","0","₹ 1200/day, 500/match"
"Dhanaraj","Jalore","0","₹ 2000/day, 2000/match"
"Dhanaraj","Jalore","0","₹ 2000/day, 2000/match"
"Amir313","Gurgaon","0","₹ 5000/day, 2000/match"
"Amir313","Gurgaon","0","₹ 5000/day, 2000/match"
"Mehdi Nurani Mhv","Mahuva","0","₹ 2000/day, 200/match"
"Mehdi Nurani Mhv","Mahuva","0","₹ 2000/day, 200/match"
"Rajeah Acharya","Navsari","0","₹ 2500/day, 500/match"
"Rajeah Acharya","Navsari","0","₹ 2500/day, 500/match"
"Ashish Dwivedi","Basti","0","₹ 1000/day, 500/match"
"Ashish Dwivedi","Basti","0","₹ 1000/day, 500/match"
"Leela Parshad","Doda","0","₹ 2000/day, 500/match"
"Leela Parshad","Doda","0","₹ 2000/day, 500/match"
"Anurag Das","Jajpur","0","₹ 700/day, 200/match"
"Anurag Das","Jajpur","0","₹ 700/day, 200/match"
"Raj Sir","Gopalganj","0","₹ 1500/day, 1000/match"
"Raj Sir","Gopalganj","0","₹ 1500/day, 1000/match"
"Mehdi Nurani Mhv","Mahuva","0","₹ 2000/day, 200/match"
"Mehdi Nurani Mhv","Mahuva","0","₹ 2000/day, 200/match"
"Krishna","Lucknow","0","₹ 1500/day, 1000/match"
"Krishna","Lucknow","0","₹ 1500/day, 1000/match"
"Brijesh Vora","Palanpur","0","₹ 2000/day, 500/match"
"Brijesh Vora","Palanpur","0","₹ 2000/day, 500/match"
"Rakesh Rosan Jata","Dhenkanal","0","₹ 1000/day, 1000/match"
"Rakesh Rosan Jata","Dhenkanal","0","₹ 1000/day, 1000/match"
"Obaid khan","Kurwai","0","₹ 10000/day, 5000/match"
"Obaid khan","Kurwai","0","₹ 10000/day, 5000/match"
"Vinni","Kollegal","0","₹ 1000/day, 500/match"
"Vinni","Kollegal","0","₹ 1000/day, 500/match"
"Himanshu Kataria","Mumbai","0","₹ 1350/day, 450/match"
"Himanshu Kataria","Mumbai","0","₹ 1350/day, 450/match"
"Rahul Rawat","Rishikesh","0","₹ 800/day, 500/match"
"Rahul Rawat","Rishikesh","0","₹ 800/day, 500/match"
"OM PRAKASH DHAKAR","Bijoliya Kalan","0","₹ 1000/day, 500/match"
"OM PRAKASH DHAKAR","Bijoliya Kalan","0","₹ 1000/day, 500/match"
"Jagadish MJ","Gulbarga","0","₹ 1000/day, 750/match"
"Jagadish MJ","Gulbarga","0","₹ 1000/day, 750/match"
"Anish","Gurgaon","0","₹ 5000/day, 1500/match"
"Anish","Gurgaon","0","₹ 5000/day, 1500/match"
"keshav khurana","New Delhi","0","₹ 5000/day, 1000/match"
"keshav khurana","New Delhi","0","₹ 5000/day, 1000/match"
"Afjal","New Delhi","0","₹ 1000/day, 500/match"
"Afjal","New Delhi","0","₹ 1000/day, 500/match"
"Priyanshu","Gurgaon","0","₹ 2500/day, 1000/match"
"Priyanshu","Gurgaon","0","₹ 2500/day, 1000/match"
"Tharindu","Dubai","0","₹ 4000/day, 550/match"
"Tharindu","Dubai","0","₹ 4000/day, 550/match"
"Swethan Reddy Bangla","Hyderabad (Telangana)","0","₹ 1500/day, 800/match"
"Swethan Reddy Bangla","Hyderabad (Telangana)","0","₹ 1500/day, 800/match"
"AAMIR MUSHTAQ KHAN","Kupwara","0","₹ 1100/day, 2100/match"
"AAMIR MUSHTAQ KHAN","Kupwara","0","₹ 1100/day, 2100/match"
"Liyakat Ali","Jaisalmer","0","₹ 900/day, 250/match"
"Liyakat Ali","Jaisalmer","0","₹ 900/day, 250/match"
"Govind Kumar prajapat","Bikaner","0","₹ 3000/day, 1500/match"
"Govind Kumar prajapat","Bikaner","0","₹ 3000/day, 1500/match"
"Yashraj Singh","Kolkata","0","₹ 1800/day, 700/match"
"Yashraj Singh","Kolkata","0","₹ 1800/day, 700/match"
"Yashraj Singh","Kolkata","0","₹ 1800/day, 700/match"
"Yashraj Singh","Kolkata","0","₹ 1800/day, 700/match"
"captain Jack sparrow","Vijayawada","0","₹ 1000/day, 500/match"
"captain Jack sparrow","Vijayawada","0","₹ 1000/day, 500/match"
"Bittu Singh","Jamui (Bihar)","0","₹ 4000/day, 2000/match"
"Bittu Singh","Jamui (Bihar)","0","₹ 4000/day, 2000/match"
"Junned M Kumbhar","Kutch","0","₹ 500/day, 210/match"
"Junned M Kumbhar","Kutch","0","₹ 500/day, 210/match"
"Sandeep Maurya","Surat","0","₹ 1000/day, 500/match"
"Sandeep Maurya","Surat","0","₹ 1000/day, 500/match"
"HaqNawaz Mir","Jammu Tawi","0","₹ 5000/day, 5000/match"
"HaqNawaz Mir","Jammu Tawi","0","₹ 5000/day, 5000/match"
"Lokesh","Delhi","0","₹ 1000/day, 700/match"
"Lokesh","Delhi","0","₹ 1000/day, 700/match"
"Anand Tiwari","Howrah","0","₹ 300/day, 200/match"
"Anand Tiwari","Howrah","0","₹ 300/day, 200/match"
"Mahendra Singh","Jodhpur","0","₹ 500/day, 100/match"
"Mahendra Singh","Jodhpur","0","₹ 500/day, 100/match"
"Jeevan","Kasargod","0","₹ 1000/day, 1000/match"
"Jeevan","Kasargod","0","₹ 1000/day, 1000/match"
"Malleswar Galliveeti","Guntur","0","₹ 1500/day, 1000/match"
"Malleswar Galliveeti","Guntur","0","₹ 1500/day, 1000/match"
"izhar shariff","Mysore","0","₹ 1000/day, 600/match"
"izhar shariff","Mysore","0","₹ 1000/day, 600/match"
"Jitu","Jaipur","0","₹ 1500/day, 1000/match"
"Jitu","Jaipur","0","₹ 1500/day, 1000/match"
"Anand Tiwari","Howrah","0","₹ 300/day, 200/match"
"Anand Tiwari","Howrah","0","₹ 300/day, 200/match"
"Himant Awasthi","Gaya","0","₹ 1500/day, 700/match"
"Himant Awasthi","Gaya","0","₹ 1500/day, 700/match"
"Sandeep Kattumalla","Hyderabad (Telangana)","0","₹ 3000/day, 1000/match"
"Sandeep Kattumalla","Hyderabad (Telangana)","0","₹ 3000/day, 1000/match"
"Akmal Raza Faridi","Allahabad Cantonment","0","₹ 600/day, 500/match"
"Akmal Raza Faridi","Allahabad Cantonment","0","₹ 600/day, 500/match"
"DEEPAK SHARMA","New Delhi","0","₹ 2000/day, 1000/match"
"DEEPAK SHARMA","New Delhi","0","₹ 2000/day, 1000/match"
"SHEHROZ SHAHID","Lahore","0","₹ 1000/day, 1000/match"
"SHEHROZ SHAHID","Lahore","0","₹ 1000/day, 1000/match"
"RAYPAL PRAJAPAT","Hanumangarh","0","₹ 1500/day, 500/match"
"RAYPAL PRAJAPAT","Hanumangarh","0","₹ 1500/day, 500/match"
"Mahendra singh","Jaisalmer","0","₹ 1000/day, 1000/match"
"Mahendra singh","Jaisalmer","0","₹ 1000/day, 1000/match"
"MD Aadil","Gurgaon","0","₹ 1500/day, 1000/match"
"MD Aadil","Gurgaon","0","₹ 1500/day, 1000/match"
"Wasim Pathan","Aurangabad (Maharashtra)","0","₹ 400/day, 1000/match"
"Wasim Pathan","Aurangabad (Maharashtra)","0","₹ 400/day, 1000/match"
"Nitin Mukati","Dewas","0","₹ 5000/day, 2500/match"
"Nitin Mukati","Dewas","0","₹ 5000/day, 2500/match"
"Nitin Mukati","Dewas","0","₹ 5000/day, 2500/match"
"Nitin Mukati","Dewas","0","₹ 5000/day, 2500/match"
"sourav jain","Nuapada","0","₹ 500/day, 0/match"
"sourav jain","Nuapada","0","₹ 500/day, 0/match"
"Gourab Panda","Cuttack","0","₹ 3500/day, 2000/match"
"Gourab Panda","Cuttack","0","₹ 3500/day, 2000/match"
"Pankaj Verma","Vapi","0","₹ 1200/day, 1000/match"
"Pankaj Verma","Vapi","0","₹ 1200/day, 1000/match"
"Shinde Pravin","Ahmadnagar Cantonment","0","₹ 2000/day, 1000/match"
"Shinde Pravin","Ahmadnagar Cantonment","0","₹ 2000/day, 1000/match"
"Jitendra Patel","Samdari","0","₹ 2000/day, 500/match"
"Jitendra Patel","Samdari","0","₹ 2000/day, 500/match"
"Prince Ganesh","Jajpur","0","₹ 1000/day, 500/match"
"Prince Ganesh","Jajpur","0","₹ 1000/day, 500/match"
"Lalit Singh","Jaipur","0","₹ 1000/day, 500/match"
"Lalit Singh","Jaipur","0","₹ 1000/day, 500/match"
"Aslam","Kodinar","0","₹ 1000/day, 400/match"
"Aslam","Kodinar","0","₹ 1000/day, 400/match"
"Abdul Aziz","Giridih","0","₹ 650/day, 250/match"
"Abdul Aziz","Giridih","0","₹ 650/day, 250/match"
"Dushyant Kumar","Noida","0","₹ 1200/day, 500/match"
"Dushyant Kumar","Noida","0","₹ 1200/day, 500/match"
"Shrishesh Jadhav","Mumbai","0","₹ 4000/day, 2000/match"
"Shrishesh Jadhav","Mumbai","0","₹ 4000/day, 2000/match"
"Lalit Singh","Jaipur","0","₹ 1000/day, 500/match"
"Lalit Singh","Jaipur","0","₹ 1000/day, 500/match"
"HaqNawaz Mir","Jammu Tawi","0","₹ 5000/day, 5000/match"
"HaqNawaz Mir","Jammu Tawi","0","₹ 5000/day, 5000/match"
"Kadir Choudhary","Ghaziabad","0","₹ 1500/day, 500/match"
"Kadir Choudhary","Ghaziabad","0","₹ 1500/day, 500/match"
"Monish Lakshmi Rajan. R","Madurai","0","₹ 1200/day, 600/match"
"Monish Lakshmi Rajan. R","Madurai","0","₹ 1200/day, 600/match"
"Jitendra Patel","Samdari","0","₹ 2000/day, 500/match"
"Jitendra Patel","Samdari","0","₹ 2000/day, 500/match"
"MeghaBha Hathal","Mithapur","0","₹ 1100/day, 500/match"
"MeghaBha Hathal","Mithapur","0","₹ 1100/day, 500/match"
"Ashok Kumar Daiya","Barmer","0","₹ 1200/day, 200/match"
"Ashok Kumar Daiya","Barmer","0","₹ 1200/day, 200/match"
"Krishna","Lucknow","0","₹ 1500/day, 1000/match"
"Krishna","Lucknow","0","₹ 1500/day, 1000/match"
"Aviraj J Thakor","Amlabad","0","₹ 2000/day, 1000/match"
"Aviraj J Thakor","Amlabad","0","₹ 2000/day, 1000/match"
"Aarif","Srinagar (Jammu and Kashmir)","0","₹ 500/day, 500/match"
"Aarif","Srinagar (Jammu and Kashmir)","0","₹ 500/day, 500/match"
"Arun Sain","Dariba","0","₹ 1000/day, 500/match"
"Arun Sain","Dariba","0","₹ 1000/day, 500/match"
"Sabbir Hossain","Chittagong (Bangladesh)","0","₹ 500/day, 300/match"
"Sabbir Hossain","Chittagong (Bangladesh)","0","₹ 500/day, 300/match"
"Jitendra Patel","Samdari","0","₹ 2000/day, 500/match"
"Jitendra Patel","Samdari","0","₹ 2000/day, 500/match"
"Ajit Jondhale","Sangamner","0","₹ 600/day, 400/match"
"Ajit Jondhale","Sangamner","0","₹ 600/day, 400/match"
"Arun Sain","Dariba","0","₹ 1000/day, 500/match"
"Arun Sain","Dariba","0","₹ 1000/day, 500/match"
"Sabbir Hossain","Chittagong (Bangladesh)","0","₹ 500/day, 300/match"
"Sabbir Hossain","Chittagong (Bangladesh)","0","₹ 500/day, 300/match"
"Ryaz","Madurai","0","₹ 1000/day, 500/match"
"Ryaz","Madurai","0","₹ 1000/day, 500/match"
"Sourabh Shirsi","Solapur","0","₹ 1000/day, 250/match"
"Sourabh Shirsi","Solapur","0","₹ 1000/day, 250/match"
"Mukesh Ahir","Bhavnagar","0","₹ 1000/day, 350/match"
"Mukesh Ahir","Bhavnagar","0","₹ 1000/day, 350/match"
"Vijay Chavada","Khambhaliya","0","₹ 1100/day, 1100/match"
"Vijay Chavada","Khambhaliya","0","₹ 1100/day, 1100/match"
"Devanshu Malik","New Delhi","0","₹ 1000/day, 500/match"
"Devanshu Malik","New Delhi","0","₹ 1000/day, 500/match"
"Raja Royal","Cuddapah","0","₹ 500/day, 500/match"
"Raja Royal","Cuddapah","0","₹ 500/day, 500/match"
"Dhanaraj","Jalore","0","₹ 2000/day, 2000/match"
"Dhanaraj","Jalore","0","₹ 2000/day, 2000/match"
"Aakash Gautam","Noida","0","₹ 2500/day, 1500/match"
"Aakash Gautam","Noida","0","₹ 2500/day, 1500/match"
"Anand","Ajmer","0","₹ 150/day, 150/match"
"Anand","Ajmer","0","₹ 150/day, 150/match"
"Mohd Imran (Gulab)","Rewa","0","₹ 2500/day, 2500/match"
"Mohd Imran (Gulab)","Rewa","0","₹ 2500/day, 2500/match"
"Prasad","Tambaram","0","₹ 1500/day, 500/match"
"Prasad","Tambaram","0","₹ 1500/day, 500/match"
"A Bhanu Prakash","Bhimunipatnam","0","₹ 800/day, 300/match"
"A Bhanu Prakash","Bhimunipatnam","0","₹ 800/day, 300/match"
"Ajit Jondhale","Sangamner","0","₹ 600/day, 400/match"
"Ajit Jondhale","Sangamner","0","₹ 600/day, 400/match"
"Karan Siyol","Barmer","0","₹ 8000/day, 5000/match"
"Karan Siyol","Barmer","0","₹ 8000/day, 5000/match"
"MUKAN SINGH","Balotra","0","₹ 3600/day, 1200/match"
"MUKAN SINGH","Balotra","0","₹ 3600/day, 1200/match"
"Yatin","Delhi","0","₹ 1200/day, 500/match"
"Yatin","Delhi","0","₹ 1200/day, 500/match"
"Manu Banjara","Bikaner","0","₹ 500/day, 500/match"
"Manu Banjara","Bikaner","0","₹ 500/day, 500/match"
"Ranjeet Kumar Singh (whatsapp)","Deoghar","0","₹ 1000/day, 750/match"
"Ranjeet Kumar Singh (whatsapp)","Deoghar","0","₹ 1000/day, 750/match"
"Ashu","New Delhi","0","₹ 1000/day, 1000/match"
"Ashu","New Delhi","0","₹ 1000/day, 1000/match"
"BHARAT Raut","Varangaon","0","₹ 1000/day, 500/match"
"BHARAT Raut","Varangaon","0","₹ 1000/day, 500/match"
"SIVABALAJI","Chennai","0","₹ 2000/day, 1000/match"
"SIVABALAJI","Chennai","0","₹ 2000/day, 1000/match"
"Ranjeet Kumar Singh (whatsapp)","Deoghar","0","₹ 1000/day, 750/match"
"Ranjeet Kumar Singh (whatsapp)","Deoghar","0","₹ 1000/day, 750/match"
"Ashu","New Delhi","0","₹ 1000/day, 1000/match"
"Ashu","New Delhi","0","₹ 1000/day, 1000/match"
"Machu OMK","Kasaragod","0","₹ 1000/day, 200/match"
"Machu OMK","Kasaragod","0","₹ 1000/day, 200/match"
"MUKAN SINGH","Balotra","0","₹ 3600/day, 1200/match"
"MUKAN SINGH","Balotra","0","₹ 3600/day, 1200/match"
"Ayush misra","Kanpur","0","₹ 1000/day, 500/match"
"Ayush misra","Kanpur","0","₹ 1000/day, 500/match"
"Sagar Gupta","Gurgaon","0","₹ 2000/day, 1000/match"
"Sagar Gupta","Gurgaon","0","₹ 2000/day, 1000/match"
"Dhanraj Bhutiya","Bikaner","0","₹ 500/day, 500/match"
"Dhanraj Bhutiya","Bikaner","0","₹ 500/day, 500/match"
"Ashish Bora","Pune","0","₹ 3000/day, 1000/match"
"Ashish Bora","Pune","0","₹ 3000/day, 1000/match"
"Satyam Gupta","Bahraich","0","₹ 1500/day, 500/match"
"Satyam Gupta","Bahraich","0","₹ 1500/day, 500/match"
"Pavan Hadbe","Hyderabad (Telangana)","0","₹ 250/day, 250/match"
"Pavan Hadbe","Hyderabad (Telangana)","0","₹ 250/day, 250/match"
"Jeethu LA","Pollachi","0","₹ 500/day, 150/match"
"Jeethu LA","Pollachi","0","₹ 500/day, 150/match"
"ILAYAS BHAT","Ganderbal","0","₹ 1000/day, 1500/match"
"ILAYAS BHAT","Ganderbal","0","₹ 1000/day, 1500/match"
"Siddharth Kumar Panigrahy","Bhubaneswar","0","₹ 5000/day, 2500/match"
"Siddharth Kumar Panigrahy","Bhubaneswar","0","₹ 5000/day, 2500/match"
"Neel CHAUHAN","Dehradun","0","₹ 1000/day, 500/match"
"Neel CHAUHAN","Dehradun","0","₹ 1000/day, 500/match"
"Vineet","Modinagar","0","₹ 1000/day, 700/match"
"Vineet","Modinagar","0","₹ 1000/day, 700/match"
"Sagar Gupta","Gurgaon","0","₹ 2000/day, 1000/match"
"Sagar Gupta","Gurgaon","0","₹ 2000/day, 1000/match"
"MANOJ SUNIYA","Bikaner","0","₹ 1000/day, 500/match"
"MANOJ SUNIYA","Bikaner","0","₹ 1000/day, 500/match"
"Irshad","Bantwal","0","₹ 2000/day, 2000/match"
"Irshad","Bantwal","0","₹ 2000/day, 2000/match"
"Pappuram Suthar","Barmer","0","₹ 500/day, 250/match"
"Pappuram Suthar","Barmer","0","₹ 500/day, 250/match"
"Pranay Pratap Singh","Gurgaon","0","₹ 3000/day, 1500/match"
"Pranay Pratap Singh","Gurgaon","0","₹ 3000/day, 1500/match"
"Govind Kumar prajapat","Bikaner","0","₹ 3000/day, 1500/match"
"Govind Kumar prajapat","Bikaner","0","₹ 3000/day, 1500/match"
"Brajesh solanki","Vidisha","0","₹ 1000/day, 500/match"
"Brajesh solanki","Vidisha","0","₹ 1000/day, 500/match"
"Raj Sir","Gopalganj","0","₹ 1500/day, 1000/match"
"Raj Sir","Gopalganj","0","₹ 1500/day, 1000/match"
"Raj Mohmmad","Merta","0","₹ 1000/day, 1000/match"
"Raj Mohmmad","Merta","0","₹ 1000/day, 1000/match"
"Harkha Ram Chouhan","Jaisalmer","0","₹ 800/day, 200/match"
"Harkha Ram Chouhan","Jaisalmer","0","₹ 800/day, 200/match"
"Farooq Siddiqui","Bengaluru (Bangalore)","0","₹ 2000/day, 1000/match"
"Farooq Siddiqui","Bengaluru (Bangalore)","0","₹ 2000/day, 1000/match"
"Patel Tirth","Ahmedabad","0","₹ 700/day, 500/match"
"Patel Tirth","Ahmedabad","0","₹ 700/day, 500/match"
"Govind Kumar prajapat","Bikaner","0","₹ 3000/day, 1500/match"
"Govind Kumar prajapat","Bikaner","0","₹ 3000/day, 1500/match"
"Brajesh solanki","Vidisha","0","₹ 1000/day, 500/match"
"Brajesh solanki","Vidisha","0","₹ 1000/day, 500/match"
"Amritpal Singh Bhullar","Amritsar","0","₹ 2000/day, 500/match"
"Amritpal Singh Bhullar","Amritsar","0","₹ 2000/day, 500/match"
"Ashutosh Anand","Madhepura","0","₹ 400/day, 300/match"
"Ashutosh Anand","Madhepura","0","₹ 400/day, 300/match"
"Moolchand Choudhary","Bikaner","0","₹ 800/day, 500/match"
"Moolchand Choudhary","Bikaner","0","₹ 800/day, 500/match"
"Mohit Kumar","Greater Noida","0","₹ 2000/day, 1000/match"
"Mohit Kumar","Greater Noida","0","₹ 2000/day, 1000/match"
"Nasim Khan","Greater Noida","0","₹ 1500/day, 1000/match"
"Nasim Khan","Greater Noida","0","₹ 1500/day, 1000/match"
"Choudhary ji","Ladnun","0","₹ 1500/day, 500/match"
"Choudhary ji","Ladnun","0","₹ 1500/day, 500/match"
"Sambhav Jain","Varanasi","0","₹ 500/day, 200/match"
"Sambhav Jain","Varanasi","0","₹ 500/day, 200/match"
"Arun","Noida","0","₹ 1000/day, 1000/match"
"Arun","Noida","0","₹ 1000/day, 1000/match"
"Mohit Kumar","Greater Noida","0","₹ 2000/day, 1000/match"
"Mohit Kumar","Greater Noida","0","₹ 2000/day, 1000/match"
"Bittu (price)","Hyderabad (Telangana)","0","₹ 1/day, 500/match"
"Bittu (price)","Hyderabad (Telangana)","0","₹ 1/day, 500/match"
"CK MAHESH Kumar","Anantapur","0","₹ 3000/day, 2000/match"
"CK MAHESH Kumar","Anantapur","0","₹ 3000/day, 2000/match"
"Mahesh D","Patan (Gujarat)","0","₹ 1000/day, 500/match"
"Mahesh D","Patan (Gujarat)","0","₹ 1000/day, 500/match"
"SHEHROZ SHAHID","Lahore","0","₹ 1000/day, 1000/match"
"SHEHROZ SHAHID","Lahore","0","₹ 1000/day, 1000/match"
"Moolchand Choudhary","Bikaner","0","₹ 800/day, 500/match"
"Moolchand Choudhary","Bikaner","0","₹ 800/day, 500/match"
"Patel Tirth","Ahmedabad","0","₹ 700/day, 500/match"
"Patel Tirth","Ahmedabad","0","₹ 700/day, 500/match"
"Nilesh","Halvad","0","₹ 500/day, 500/match"
"Nilesh","Halvad","0","₹ 500/day, 500/match"
"Sadam Khan","Barmer","0","₹ 400/day, 200/match"
"Sadam Khan","Barmer","0","₹ 400/day, 200/match"
"Atul Chauhan","Lalsot","0","₹ 1000/day, 500/match"
"Atul Chauhan","Lalsot","0","₹ 1000/day, 500/match"
"Bittu Deb","Dharmanagar","0","₹ 1200/day, 1000/match"
"Bittu Deb","Dharmanagar","0","₹ 1200/day, 1000/match"
"Atul Chauhan","Lalsot","0","₹ 1000/day, 500/match"
"Atul Chauhan","Lalsot","0","₹ 1000/day, 500/match"
"Sandeep","Hyderabad (Telangana)","0","₹ 2000/day, 800/match"
"Sandeep","Hyderabad (Telangana)","0","₹ 2000/day, 800/match"
"MR. MANDANA","Nandurbar","0","₹ 1000/day, 250/match"
"MR. MANDANA","Nandurbar","0","₹ 1000/day, 250/match"
"Prakash Patel","Pali (Rajasthan)","0","₹ 1500/day, 500/match"
"Prakash Patel","Pali (Rajasthan)","0","₹ 1500/day, 500/match"
"MOHAMMED SUHAIL","Sharjah","0","₹ 300/day, 100/match"
"MOHAMMED SUHAIL","Sharjah","0","₹ 300/day, 100/match"
"Aashish Shukla","Singrauli","0","₹ 1500/day, 500/match"
"Aashish Shukla","Singrauli","0","₹ 1500/day, 500/match"
"SIDRAM jamadar","Gulbarga","0","₹ 1500/day, 750/match"
"SIDRAM jamadar","Gulbarga","0","₹ 1500/day, 750/match"
"Trilochan Karjee","Berhampur","0","₹ 500/day, 500/match"
"Trilochan Karjee","Berhampur","0","₹ 500/day, 500/match"
"REAL Star","Jaisinghnagar","0","₹ 800/day, 1000/match"
"REAL Star","Jaisinghnagar","0","₹ 800/day, 1000/match"
"Pranay Pratap Singh","Gurgaon","0","₹ 3000/day, 1500/match"
"Pranay Pratap Singh","Gurgaon","0","₹ 3000/day, 1500/match"
"Mahfuz Shahan","Dhaka (Bangladesh)","0","₹ 1500/day, 500/match"
"Mahfuz Shahan","Dhaka (Bangladesh)","0","₹ 1500/day, 500/match"
"Bhat Zubair","Handwara","0","₹ 500/day, 500/match"
"Bhat Zubair","Handwara","0","₹ 500/day, 500/match"
"Shrishesh Jadhav","Mumbai","0","₹ 4000/day, 2000/match"
"Shrishesh Jadhav","Mumbai","0","₹ 4000/day, 2000/match"
"Ankit Tiwari","Singrauli","0","₹ 500/day, 500/match"
"Ankit Tiwari","Singrauli","0","₹ 500/day, 500/match"
"Shinde Pravin","Ahmadnagar Cantonment","0","₹ 2000/day, 1000/match"
"Shinde Pravin","Ahmadnagar Cantonment","0","₹ 2000/day, 1000/match"
"MOHAMMED SUHAIL","Sharjah","0","₹ 300/day, 100/match"
"MOHAMMED SUHAIL","Sharjah","0","₹ 300/day, 100/match"
"Amritpal Singh Bhullar","Amritsar","0","₹ 2000/day, 500/match"
"Amritpal Singh Bhullar","Amritsar","0","₹ 2000/day, 500/match"
"Prakash Patel R","Pali (Rajasthan)","0","₹ 1500/day, 1000/match"
"Prakash Patel R","Pali (Rajasthan)","0","₹ 1500/day, 1000/match"
"Sudhakar K","Bengaluru (Bangalore)","0","₹ 1500/day, 400/match"
"Sudhakar K","Bengaluru (Bangalore)","0","₹ 1500/day, 400/match"
